County,FileNumber,ProviderName,Available,Available Capacity,Bed Census,Total Staffed Bed Capacity
All,All,All,"12,499",0.200584148,"49,814","62,313"
ALACHUA,100113,UF HEALTH SHANDS HOSPITAL,144,0.135211268,921,"1,065"
ALACHUA,100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,46,0.091633466,456,502
ALACHUA,110025,UF HEALTH REHAB HOSPITAL,4,0.066666667,56,60
ALACHUA,120011,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,31,0.382716049,50,81
ALACHUA,23960071,SELECT SPECIALTY HOSPITAL GAINESVILLE,5,0.104166667,43,48
BAKER,100134,ED FRASER MEMORIAL HOSPITAL,8,0.666666667,4,12
BAKER,104007,NORTHEAST FLORIDA STATE HOSPITAL,137,0.223491028,476,613
BAY,100026,ASCENSION SACRED HEART BAY,22,0.145695364,129,151
BAY,100242,GULF COAST REGIONAL MEDICAL CENTER,37,0.152263374,206,243
BAY,110034,EMERALD COAST BEHAVIORAL HOSPITAL,21,0.244186047,65,86
BAY,23960013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,1,0.020408163,48,49
BAY,23960045,SELECT SPECIALTY HOSPITAL - PANAMA CITY,3,0.1,27,30
BRADFORD,100103,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,5,0.5,5,10
BREVARD,100019,HOLMES REGIONAL MEDICAL CENTER,109,0.215415020,397,506
BREVARD,100028,PARRISH MEDICAL CENTER,56,0.32,119,175
BREVARD,100092,ROCKLEDGE REGIONAL MEDICAL CENTER,57,0.279411765,147,204
BREVARD,100177,CAPE CANAVERAL HOSPITAL,56,0.4,84,140
BREVARD,104024,"CIRCLES OF CARE, INC",20,0.384615385,32,52
BREVARD,110027,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0,0,66,66
BREVARD,110036,DEVEREUX FLORIDA,0,0,100,100
BREVARD,120007,PALM BAY HOSPITAL,18,0.151260504,101,119
BREVARD,23960034,MELBOURNE REGIONAL MEDICAL CENTER,78,0.742857143,27,105
BREVARD,23960090,KINDRED HOSPITAL MELBOURNE,13,0.216666667,47,60
BREVARD,23960092,VIERA HOSPITAL,23,0.273809524,61,84
BREVARD,23960153,PALM POINT BEHAVIORAL HEALTH,21,0.333333333,42,63
BROWARD,100038,MEMORIAL REGIONAL HOSPITAL,170,0.216836735,614,784
BROWARD,100039,BROWARD HEALTH MEDICAL CENTER,29,0.066974596,404,433
BROWARD,100042,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,42,0.352941176,77,119
BROWARD,100056,CLEVELAND CLINIC HOSPITAL,13,0.056521739,217,230
BROWARD,100073,HOLY CROSS HOSPITAL,108,0.310344828,240,348
BROWARD,100086,BROWARD HEALTH NORTH,0,0,255,255
BROWARD,100120,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,21,0.328125,43,64
BROWARD,100167,PLANTATION GENERAL HOSPITAL,87,0.3625,153,240
BROWARD,100189,NORTHWEST MEDICAL CENTER,42,0.144827586,248,290
BROWARD,100200,BROWARD HEALTH IMPERIAL POINT,6,0.041379310,139,145
BROWARD,100210,FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,14,0.069651741,187,201
BROWARD,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,172,0.542586751,145,317
BROWARD,100225,MEMORIAL REGIONAL HOSPITAL SOUTH,30,0.229007634,101,131
BROWARD,100228,WESTSIDE REGIONAL MEDICAL CENTER,29,0.116,221,250
BROWARD,100230,MEMORIAL HOSPITAL PEMBROKE,9,0.052325581,163,172
BROWARD,103027,ST ANTHONY'S REHABILITATION HOSPITAL,17,0.653846154,9,26
BROWARD,103028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE,12,0.109090909,98,110
BROWARD,104001,SOUTH FLORIDA STATE HOSPITAL,0,0,309,309
BROWARD,104015,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,8,0.16,42,50
BROWARD,104026,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,0,0,92,92
BROWARD,110019,BROWARD HEALTH CORAL SPRINGS,13,0.065326633,186,199
BROWARD,111527,MEMORIAL HOSPITAL WEST,34,0.072805139,433,467
BROWARD,23960050,MEMORIAL HOSPITAL MIRAMAR,34,0.191011236,144,178
CALHOUN,100112,CALHOUN-LIBERTY HOSPITAL,6,0.6,4,10
CHARLOTTE,100047,BAYFRONT HEALTH PUNTA GORDA,11,0.0859375,117,128
CHARLOTTE,100077,BAYFRONT HEALTH PORT CHARLOTTE,50,0.211864407,186,236
CHARLOTTE,100236,FAWCETT MEMORIAL HOSPITAL,90,0.355731225,163,253
CITRUS,100023,CITRUS MEMORIAL HOSPITAL,52,0.254901961,152,204
CITRUS,100249,BAYFRONT HEALTH SEVEN RIVERS,16,0.152380952,89,105
CLAY,100016,KINDRED HOSPITAL-NORTH FLORIDA,8,0.109589041,65,73
CLAY,100226,ORANGE PARK MEDICAL CENTER,44,0.126074499,305,349
CLAY,23960117,ASCENSION ST VINCENT'S CLAY COUNTY,27,0.201492537,107,134
COLLIER,100018,NAPLES COMMUNITY HOSPITAL,18,0.055727554,305,323
COLLIER,110043,"WILLOUGH AT NAPLES, THE",36,0.413793103,51,87
COLLIER,120006,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,34,0.124542125,239,273
COLLIER,23960025,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,0,0,109,109
COLLIER,23960057,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,2,0.02,98,100
COLLIER,23960116,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,20,0.4,30,50
